date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
#date,#item+name,#item+unit,#item+type,#value,#currency,#country+name,#adm1+name,#adm1+code,#name+market,,#item+code,,,#item+type+code,#meta+id,
2016-11-15,Lentils - Retail,KG,pulses and nuts,518.0,YER,Yemen,Abyan,3407,Zungubar City,1940,108,15,5,5,1940_108_15_5,
2016-12-15,Lentils - Retail,KG,pulses and nuts,550.0,YER,Yemen,Abyan,3407,Zungubar City,1940,108,15,5,5,1940_108_15_5,
2017-01-15,Lentils - Retail,KG,pulses and nuts,600.0,YER,Yemen,Abyan,3407,Zungubar City,1940,108,15,5,5,1940_108_15_5,
2017-02-15,Lentils - Retail,KG,pulses and nuts,600.0,YER,Yemen,Abyan,3407,Zungubar City,1940,108,15,5,5,1940_108_15_5,
2017-03-15,Lentils - Retail,KG,pulses and nuts,600.0,YER,Yemen,Abyan,3407,Zungubar City,1940,108,15,5,5,1940_108_15_5,
2017-04-15,Lentils - Retail,KG,pulses and nuts,600.0,YER,Yemen,Abyan,3407,Zungubar City,1940,108,15,5,5,1940_108_15_5,
2017-05-15,Lentils - Retail,KG,pulses and nuts,600.0,YER,Yemen,Abyan,3407,Zungubar City,1940,108,15,5,5,1940_108_15_5,
2017-06-15,Lentils - Retail,KG,pulses and nuts,600.0,YER,Yemen,Abyan,3407,Zungubar City,1940,108,15,5,5,1940_108_15_5,
2017-07-15,Lentils - Retail,KG,pulses and nuts,600.0,YER,Yemen,Abyan,3407,Zungubar City,1940,108,15,5,5,1940_108_15_5,
2017-08-15,Lentils - Retail,KG,pulses and nuts,600.0,YER,Yemen,Abyan,3407,Zungubar City,1940,108,15,5,5,1940_108_15_5,
2017-09-15,Lentils - Retail,KG,pulses and nuts,600.0,YER,Yemen,Abyan,3407,Zungubar City,1940,108,15,5,5,1940_108_15_5,
2017-10-15,Lentils - Retail,KG,pulses and nuts,525.0,YER,Yemen,Abyan,3407,Zungubar City,1940,108,15,5,5,1940_108_15_5,
2017-11-15,Lentils - Retail,KG,pulses and nuts,600.0,YER,Yemen,Abyan,3407,Zungubar City,1940,108,15,5,5,1940_108_15_5,
2017-12-15,Lentils - Retail,KG,pulses and nuts,600.0,YER,Yemen,Abyan,3407,Zungubar City,1940,108,15,5,5,1940_108_15_5,
2018-01-15,Lentils - Retail,KG,pulses and nuts,600.0,YER,Yemen,Abyan,3407,Zungubar City,1940,108,15,5,5,1940_108_15_5,
2018-02-15,Lentils - Retail,KG,pulses and nuts,600.0,YER,Yemen,Abyan,3407,Zungubar City,1940,108,15,5,5,1940_108_15_5,
2018-03-15,Lentils - Retail,KG,pulses and nuts,600.0,YER,Yemen,Abyan,3407,Zungubar City,1940,108,15,5,5,1940_108_15_5,
2018-04-15,Lentils - Retail,KG,pulses and nuts,575.0,YER,Yemen,Abyan,3407,Zungubar City,1940,108,15,5,5,1940_108_15_5,
2016-07-15,Tomatoes - Retail,KG,vegetables and fruits,300.0,YER,Yemen,Abyan,3407,Zungubar City,1940,114,15,5,4,1940_114_15_5,
2016-08-15,Tomatoes - Retail,KG,vegetables and fruits,300.0,YER,Yemen,Abyan,3407,Zungubar City,1940,114,15,5,4,1940_114_15_5,
2016-09-15,Tomatoes - Retail,KG,vegetables and fruits,350.0,YER,Yemen,Abyan,3407,Zungubar City,1940,114,15,5,4,1940_114_15_5,
2016-10-15,Tomatoes - Retail,KG,vegetables and fruits,318.0,YER,Yemen,Abyan,3407,Zungubar City,1940,114,15,5,4,1940_114_15_5,
2016-11-15,Tomatoes - Retail,KG,vegetables and fruits,303.0,YER,Yemen,Abyan,3407,Zungubar City,1940,114,15,5,4,1940_114_15_5,
2016-12-15,Tomatoes - Retail,KG,vegetables and fruits,125.0,YER,Yemen,Abyan,3407,Zungubar City,1940,114,15,5,4,1940_114_15_5,
2017-01-15,Tomatoes - Retail,KG,vegetables and fruits,100.0,YER,Yemen,Abyan,3407,Zungubar City,1940,114,15,5,4,1940_114_15_5,
2017-02-15,Tomatoes - Retail,KG,vegetables and fruits,100.0,YER,Yemen,Abyan,3407,Zungubar City,1940,114,15,5,4,1940_114_15_5,
2017-03-15,Tomatoes - Retail,KG,vegetables and fruits,188.0,YER,Yemen,Abyan,3407,Zungubar City,1940,114,15,5,4,1940_114_15_5,
2017-04-15,Tomatoes - Retail,KG,vegetables and fruits,263.0,YER,Yemen,Abyan,3407,Zungubar City,1940,114,15,5,4,1940_114_15_5,
2017-05-15,Tomatoes - Retail,KG,vegetables and fruits,200.0,YER,Yemen,Abyan,3407,Zungubar City,1940,114,15,5,4,1940_114_15_5,
2017-06-15,Tomatoes - Retail,KG,vegetables and fruits,300.0,YER,Yemen,Abyan,3407,Zungubar City,1940,114,15,5,4,1940_114_15_5,
2017-07-15,Tomatoes - Retail,KG,vegetables and fruits,350.0,YER,Yemen,Abyan,3407,Zungubar City,1940,114,15,5,4,1940_114_15_5,
2017-08-15,Tomatoes - Retail,KG,vegetables and fruits,400.0,YER,Yemen,Abyan,3407,Zungubar City,1940,114,15,5,4,1940_114_15_5,
2017-09-15,Tomatoes - Retail,KG,vegetables and fruits,400.0,YER,Yemen,Abyan,3407,Zungubar City,1940,114,15,5,4,1940_114_15_5,
2017-10-15,Tomatoes - Retail,KG,vegetables and fruits,500.0,YER,Yemen,Abyan,3407,Zungubar City,1940,114,15,5,4,1940_114_15_5,
2017-11-15,Tomatoes - Retail,KG,vegetables and fruits,375.0,YER,Yemen,Abyan,3407,Zungubar City,1940,114,15,5,4,1940_114_15_5,
2017-12-15,Tomatoes - Retail,KG,vegetables and fruits,325.0,YER,Yemen,Abyan,3407,Zungubar City,1940,114,15,5,4,1940_114_15_5,
2018-01-15,Tomatoes - Retail,KG,vegetables and fruits,200.0,YER,Yemen,Abyan,3407,Zungubar City,1940,114,15,5,4,1940_114_15_5,
2018-02-15,Tomatoes - Retail,KG,vegetables and fruits,200.0,YER,Yemen,Abyan,3407,Zungubar City,1940,114,15,5,4,1940_114_15_5,
2018-03-15,Tomatoes - Retail,KG,vegetables and fruits,187.5,YER,Yemen,Abyan,3407,Zungubar City,1940,114,15,5,4,1940_114_15_5,
2018-04-15,Tomatoes - Retail,KG,vegetables and fruits,350.0,YER,Yemen,Abyan,3407,Zungubar City,1940,114,15,5,4,1940_114_15_5,
2016-07-15,Onions - Retail,KG,vegetables and fruits,208.0,YER,Yemen,Abyan,3407,Zungubar City,1940,173,15,5,4,1940_173_15_5,
2016-08-15,Onions - Retail,KG,vegetables and fruits,213.0,YER,Yemen,Abyan,3407,Zungubar City,1940,173,15,5,4,1940_173_15_5,
2016-09-15,Onions - Retail,KG,vegetables and fruits,250.0,YER,Yemen,Abyan,3407,Zungubar City,1940,173,15,5,4,1940_173_15_5,
2016-10-15,Onions - Retail,KG,vegetables and fruits,288.0,YER,Yemen,Abyan,3407,Zungubar City,1940,173,15,5,4,1940_173_15_5,
2016-11-15,Onions - Retail,KG,vegetables and fruits,260.0,YER,Yemen,Abyan,3407,Zungubar City,1940,173,15,5,4,1940_173_15_5,
2016-12-15,Onions - Retail,KG,vegetables and fruits,213.0,YER,Yemen,Abyan,3407,Zungubar City,1940,173,15,5,4,1940_173_15_5,
2017-01-15,Onions - Retail,KG,vegetables and fruits,238.0,YER,Yemen,Abyan,3407,Zungubar City,1940,173,15,5,4,1940_173_15_5,
2017-02-15,Onions - Retail,KG,vegetables and fruits,235.0,YER,Yemen,Abyan,3407,Zungubar City,1940,173,15,5,4,1940_173_15_5,
2017-03-15,Onions - Retail,KG,vegetables and fruits,150.0,YER,Yemen,Abyan,3407,Zungubar City,1940,173,15,5,4,1940_173_15_5,
2017-04-15,Onions - Retail,KG,vegetables and fruits,150.0,YER,Yemen,Abyan,3407,Zungubar City,1940,173,15,5,4,1940_173_15_5,
2017-05-15,Onions - Retail,KG,vegetables and fruits,150.0,YER,Yemen,Abyan,3407,Zungubar City,1940,173,15,5,4,1940_173_15_5,
2017-06-15,Onions - Retail,KG,vegetables and fruits,175.0,YER,Yemen,Abyan,3407,Zungubar City,1940,173,15,5,4,1940_173_15_5,
2017-07-15,Onions - Retail,KG,vegetables and fruits,250.0,YER,Yemen,Abyan,3407,Zungubar City,1940,173,15,5,4,1940_173_15_5,
2017-08-15,Onions - Retail,KG,vegetables and fruits,338.0,YER,Yemen,Abyan,3407,Zungubar City,1940,173,15,5,4,1940_173_15_5,
2017-09-15,Onions - Retail,KG,vegetables and fruits,400.0,YER,Yemen,Abyan,3407,Zungubar City,1940,173,15,5,4,1940_173_15_5,
2017-10-15,Onions - Retail,KG,vegetables and fruits,400.0,YER,Yemen,Abyan,3407,Zungubar City,1940,173,15,5,4,1940_173_15_5,
2017-11-15,Onions - Retail,KG,vegetables and fruits,400.0,YER,Yemen,Abyan,3407,Zungubar City,1940,173,15,5,4,1940_173_15_5,
2017-12-15,Onions - Retail,KG,vegetables and fruits,300.0,YER,Yemen,Abyan,3407,Zungubar City,1940,173,15,5,4,1940_173_15_5,
2018-01-15,Onions - Retail,KG,vegetables and fruits,300.0,YER,Yemen,Abyan,3407,Zungubar City,1940,173,15,5,4,1940_173_15_5,
2018-02-15,Onions - Retail,KG,vegetables and fruits,300.0,YER,Yemen,Abyan,3407,Zungubar City,1940,173,15,5,4,1940_173_15_5,
2018-03-15,Onions - Retail,KG,vegetables and fruits,287.5,YER,Yemen,Abyan,3407,Zungubar City,1940,173,15,5,4,1940_173_15_5,
2018-04-15,Onions - Retail,KG,vegetables and fruits,287.5,YER,Yemen,Abyan,3407,Zungubar City,1940,173,15,5,4,1940_173_15_5,
2016-07-15,Salt - Retail,KG,miscellaneous food,100.0,YER,Yemen,Abyan,3407,Zungubar City,1940,185,15,5,7,1940_185_15_5,
2016-08-15,Salt - Retail,KG,miscellaneous food,100.0,YER,Yemen,Abyan,3407,Zungubar City,1940,185,15,5,7,1940_185_15_5,
2016-09-15,Salt - Retail,KG,miscellaneous food,106.0,YER,Yemen,Abyan,3407,Zungubar City,1940,185,15,5,7,1940_185_15_5,
2016-10-15,Salt - Retail,KG,miscellaneous food,144.0,YER,Yemen,Abyan,3407,Zungubar City,1940,185,15,5,7,1940_185_15_5,
2016-11-15,Salt - Retail,KG,miscellaneous food,148.0,YER,Yemen,Abyan,3407,Zungubar City,1940,185,15,5,7,1940_185_15_5,
2016-12-15,Salt - Retail,KG,miscellaneous food,100.0,YER,Yemen,Abyan,3407,Zungubar City,1940,185,15,5,7,1940_185_15_5,
2017-01-15,Salt - Retail,KG,miscellaneous food,100.0,YER,Yemen,Abyan,3407,Zungubar City,1940,185,15,5,7,1940_185_15_5,
2017-02-15,Salt - Retail,KG,miscellaneous food,100.0,YER,Yemen,Abyan,3407,Zungubar City,1940,185,15,5,7,1940_185_15_5,
2017-03-15,Salt - Retail,KG,miscellaneous food,100.0,YER,Yemen,Abyan,3407,Zungubar City,1940,185,15,5,7,1940_185_15_5,
2017-04-15,Salt - Retail,KG,miscellaneous food,100.0,YER,Yemen,Abyan,3407,Zungubar City,1940,185,15,5,7,1940_185_15_5,
2017-05-15,Salt - Retail,KG,miscellaneous food,100.0,YER,Yemen,Abyan,3407,Zungubar City,1940,185,15,5,7,1940_185_15_5,
2017-06-15,Salt - Retail,KG,miscellaneous food,100.0,YER,Yemen,Abyan,3407,Zungubar City,1940,185,15,5,7,1940_185_15_5,
2017-07-15,Salt - Retail,KG,miscellaneous food,100.0,YER,Yemen,Abyan,3407,Zungubar City,1940,185,15,5,7,1940_185_15_5,
2017-08-15,Salt - Retail,KG,miscellaneous food,100.0,YER,Yemen,Abyan,3407,Zungubar City,1940,185,15,5,7,1940_185_15_5,
2017-09-15,Salt - Retail,KG,miscellaneous food,100.0,YER,Yemen,Abyan,3407,Zungubar City,1940,185,15,5,7,1940_185_15_5,
2017-10-15,Salt - Retail,KG,miscellaneous food,100.0,YER,Yemen,Abyan,3407,Zungubar City,1940,185,15,5,7,1940_185_15_5,
2017-11-15,Salt - Retail,KG,miscellaneous food,100.0,YER,Yemen,Abyan,3407,Zungubar City,1940,185,15,5,7,1940_185_15_5,
2017-12-15,Salt - Retail,KG,miscellaneous food,100.0,YER,Yemen,Abyan,3407,Zungubar City,1940,185,15,5,7,1940_185_15_5,
2018-01-15,Salt - Retail,KG,miscellaneous food,100.0,YER,Yemen,Abyan,3407,Zungubar City,1940,185,15,5,7,1940_185_15_5,
2018-02-15,Salt - Retail,KG,miscellaneous food,100.0,YER,Yemen,Abyan,3407,Zungubar City,1940,185,15,5,7,1940_185_15_5,
2018-03-15,Salt - Retail,KG,miscellaneous food,100.0,YER,Yemen,Abyan,3407,Zungubar City,1940,185,15,5,7,1940_185_15_5,
2018-04-15,Salt - Retail,KG,miscellaneous food,80.0,YER,Yemen,Abyan,3407,Zungubar City,1940,185,15,5,7,1940_185_15_5,
2016-07-15,Beans (kidney red) - Retail,KG,pulses and nuts,478.0,YER,Yemen,Abyan,3407,Zungubar City,1940,206,15,5,5,1940_206_15_5,
2016-08-15,Beans (kidney red) - Retail,KG,pulses and nuts,400.0,YER,Yemen,Abyan,3407,Zungubar City,1940,206,15,5,5,1940_206_15_5,
2016-09-15,Beans (kidney red) - Retail,KG,pulses and nuts,475.0,YER,Yemen,Abyan,3407,Zungubar City,1940,206,15,5,5,1940_206_15_5,
2016-10-15,Beans (kidney red) - Retail,KG,pulses and nuts,500.0,YER,Yemen,Abyan,3407,Zungubar City,1940,206,15,5,5,1940_206_15_5,
2016-11-15,Beans (kidney red) - Retail,KG,pulses and nuts,500.0,YER,Yemen,Abyan,3407,Zungubar City,1940,206,15,5,5,1940_206_15_5,
2016-12-15,Beans (kidney red) - Retail,KG,pulses and nuts,500.0,YER,Yemen,Abyan,3407,Zungubar City,1940,206,15,5,5,1940_206_15_5,
2017-01-15,Beans (kidney red) - Retail,KG,pulses and nuts,538.0,YER,Yemen,Abyan,3407,Zungubar City,1940,206,15,5,5,1940_206_15_5,
2017-02-15,Beans (kidney red) - Retail,KG,pulses and nuts,600.0,YER,Yemen,Abyan,3407,Zungubar City,1940,206,15,5,5,1940_206_15_5,
2017-03-15,Beans (kidney red) - Retail,KG,pulses and nuts,600.0,YER,Yemen,Abyan,3407,Zungubar City,1940,206,15,5,5,1940_206_15_5,
2017-04-15,Beans (kidney red) - Retail,KG,pulses and nuts,600.0,YER,Yemen,Abyan,3407,Zungubar City,1940,206,15,5,5,1940_206_15_5,
2017-05-15,Beans (kidney red) - Retail,KG,pulses and nuts,600.0,YER,Yemen,Abyan,3407,Zungubar City,1940,206,15,5,5,1940_206_15_5,
2017-06-15,Beans (kidney red) - Retail,KG,pulses and nuts,600.0,YER,Yemen,Abyan,3407,Zungubar City,1940,206,15,5,5,1940_206_15_5,
2017-07-15,Beans (kidney red) - Retail,KG,pulses and nuts,600.0,YER,Yemen,Abyan,3407,Zungubar City,1940,206,15,5,5,1940_206_15_5,
2017-08-15,Beans (kidney red) - Retail,KG,pulses and nuts,600.0,YER,Yemen,Abyan,3407,Zungubar City,1940,206,15,5,5,1940_206_15_5,
2017-09-15,Beans (kidney red) - Retail,KG,pulses and nuts,600.0,YER,Yemen,Abyan,3407,Zungubar City,1940,206,15,5,5,1940_206_15_5,
2017-10-15,Beans (kidney red) - Retail,KG,pulses and nuts,600.0,YER,Yemen,Abyan,3407,Zungubar City,1940,206,15,5,5,1940_206_15_5,
2017-11-15,Beans (kidney red) - Retail,KG,pulses and nuts,600.0,YER,Yemen,Abyan,3407,Zungubar City,1940,206,15,5,5,1940_206_15_5,
2017-12-15,Beans (kidney red) - Retail,KG,pulses and nuts,600.0,YER,Yemen,Abyan,3407,Zungubar City,1940,206,15,5,5,1940_206_15_5,
2018-01-15,Beans (kidney red) - Retail,KG,pulses and nuts,600.0,YER,Yemen,Abyan,3407,Zungubar City,1940,206,15,5,5,1940_206_15_5,
2018-02-15,Beans (kidney red) - Retail,KG,pulses and nuts,600.0,YER,Yemen,Abyan,3407,Zungubar City,1940,206,15,5,5,1940_206_15_5,
2018-03-15,Beans (kidney red) - Retail,KG,pulses and nuts,600.0,YER,Yemen,Abyan,3407,Zungubar City,1940,206,15,5,5,1940_206_15_5,
2018-04-15,Beans (kidney red) - Retail,KG,pulses and nuts,650.0,YER,Yemen,Abyan,3407,Zungubar City,1940,206,15,5,5,1940_206_15_5,
2016-07-15,Wage (qualified labour) - Retail,Day,non-food,3500.0,YER,Yemen,Abyan,3407,Zungubar City,1940,274,15,51,8,1940_274_15_51,
2016-08-15,Wage (qualified labour) - Retail,Day,non-food,3500.0,YER,Yemen,Abyan,3407,Zungubar City,1940,274,15,51,8,1940_274_15_51,
2016-09-15,Wage (qualified labour) - Retail,Day,non-food,3500.0,YER,Yemen,Abyan,3407,Zungubar City,1940,274,15,51,8,1940_274_15_51,
2016-10-15,Wage (qualified labour) - Retail,Day,non-food,3500.0,YER,Yemen,Abyan,3407,Zungubar City,1940,274,15,51,8,1940_274_15_51,
2016-11-15,Wage (qualified labour) - Retail,Day,non-food,3500.0,YER,Yemen,Abyan,3407,Zungubar City,1940,274,15,51,8,1940_274_15_51,
2016-12-15,Wage (qualified labour) - Retail,Day,non-food,3500.0,YER,Yemen,Abyan,3407,Zungubar City,1940,274,15,51,8,1940_274_15_51,
2017-01-15,Wage (qualified labour) - Retail,Day,non-food,3500.0,YER,Yemen,Abyan,3407,Zungubar City,1940,274,15,51,8,1940_274_15_51,
2017-02-15,Wage (qualified labour) - Retail,Day,non-food,3500.0,YER,Yemen,Abyan,3407,Zungubar City,1940,274,15,51,8,1940_274_15_51,
2017-03-15,Wage (qualified labour) - Retail,Day,non-food,3500.0,YER,Yemen,Abyan,3407,Zungubar City,1940,274,15,51,8,1940_274_15_51,
2017-04-15,Wage (qualified labour) - Retail,Day,non-food,3500.0,YER,Yemen,Abyan,3407,Zungubar City,1940,274,15,51,8,1940_274_15_51,
2017-05-15,Wage (qualified labour) - Retail,Day,non-food,3500.0,YER,Yemen,Abyan,3407,Zungubar City,1940,274,15,51,8,1940_274_15_51,
2017-06-15,Wage (qualified labour) - Retail,Day,non-food,3500.0,YER,Yemen,Abyan,3407,Zungubar City,1940,274,15,51,8,1940_274_15_51,
2017-07-15,Wage (qualified labour) - Retail,Day,non-food,3500.0,YER,Yemen,Abyan,3407,Zungubar City,1940,274,15,51,8,1940_274_15_51,
2017-08-15,Wage (qualified labour) - Retail,Day,non-food,3500.0,YER,Yemen,Abyan,3407,Zungubar City,1940,274,15,51,8,1940_274_15_51,
2017-09-15,Wage (qualified labour) - Retail,Day,non-food,3500.0,YER,Yemen,Abyan,3407,Zungubar City,1940,274,15,51,8,1940_274_15_51,
2017-10-15,Wage (qualified labour) - Retail,Day,non-food,3500.0,YER,Yemen,Abyan,3407,Zungubar City,1940,274,15,51,8,1940_274_15_51,
2017-11-15,Wage (qualified labour) - Retail,Day,non-food,3500.0,YER,Yemen,Abyan,3407,Zungubar City,1940,274,15,51,8,1940_274_15_51,
2017-12-15,Wage (qualified labour) - Retail,Day,non-food,3500.0,YER,Yemen,Abyan,3407,Zungubar City,1940,274,15,51,8,1940_274_15_51,
2018-01-15,Wage (qualified labour) - Retail,Day,non-food,3500.0,YER,Yemen,Abyan,3407,Zungubar City,1940,274,15,51,8,1940_274_15_51,
2018-02-15,Wage (qualified labour) - Retail,Day,non-food,3500.0,YER,Yemen,Abyan,3407,Zungubar City,1940,274,15,51,8,1940_274_15_51,
2018-03-15,Wage (qualified labour) - Retail,Day,non-food,3500.0,YER,Yemen,Abyan,3407,Zungubar City,1940,274,15,51,8,1940_274_15_51,
2018-04-15,Wage (qualified labour) - Retail,Day,non-food,3500.0,YER,Yemen,Abyan,3407,Zungubar City,1940,274,15,51,8,1940_274_15_51,
2016-07-15,Wage (non-qualified labour) - Retail,Day,non-food,1938.0,YER,Yemen,Abyan,3407,Zungubar City,1940,277,15,51,8,1940_277_15_51,
2016-08-15,Wage (non-qualified labour) - Retail,Day,non-food,2500.0,YER,Yemen,Abyan,3407,Zungubar City,1940,277,15,51,8,1940_277_15_51,
2016-09-15,Wage (non-qualified labour) - Retail,Day,non-food,1953.0,YER,Yemen,Abyan,3407,Zungubar City,1940,277,15,51,8,1940_277_15_51,
2016-10-15,Wage (non-qualified labour) - Retail,Day,non-food,2500.0,YER,Yemen,Abyan,3407,Zungubar City,1940,277,15,51,8,1940_277_15_51,
2016-11-15,Wage (non-qualified labour) - Retail,Day,non-food,3130.0,YER,Yemen,Abyan,3407,Zungubar City,1940,277,15,51,8,1940_277_15_51,
2016-12-15,Wage (non-qualified labour) - Retail,Day,non-food,282.0,YER,Yemen,Abyan,3407,Zungubar City,1940,277,15,51,8,1940_277_15_51,
2017-01-15,Wage (non-qualified labour) - Retail,Day,non-food,313.0,YER,Yemen,Abyan,3407,Zungubar City,1940,277,15,51,8,1940_277_15_51,
2017-02-15,Wage (non-qualified labour) - Retail,Day,non-food,2500.0,YER,Yemen,Abyan,3407,Zungubar City,1940,277,15,51,8,1940_277_15_51,
2017-03-15,Wage (non-qualified labour) - Retail,Day,non-food,2500.0,YER,Yemen,Abyan,3407,Zungubar City,1940,277,15,51,8,1940_277_15_51,
2017-04-15,Wage (non-qualified labour) - Retail,Day,non-food,2500.0,YER,Yemen,Abyan,3407,Zungubar City,1940,277,15,51,8,1940_277_15_51,
2017-05-15,Wage (non-qualified labour) - Retail,Day,non-food,2500.0,YER,Yemen,Abyan,3407,Zungubar City,1940,277,15,51,8,1940_277_15_51,
2017-06-15,Wage (non-qualified labour) - Retail,Day,non-food,2500.0,YER,Yemen,Abyan,3407,Zungubar City,1940,277,15,51,8,1940_277_15_51,
2017-07-15,Wage (non-qualified labour) - Retail,Day,non-food,2500.0,YER,Yemen,Abyan,3407,Zungubar City,1940,277,15,51,8,1940_277_15_51,
2017-08-15,Wage (non-qualified labour) - Retail,Day,non-food,2500.0,YER,Yemen,Abyan,3407,Zungubar City,1940,277,15,51,8,1940_277_15_51,
2017-09-15,Wage (non-qualified labour) - Retail,Day,non-food,2500.0,YER,Yemen,Abyan,3407,Zungubar City,1940,277,15,51,8,1940_277_15_51,
2017-10-15,Wage (non-qualified labour) - Retail,Day,non-food,2500.0,YER,Yemen,Abyan,3407,Zungubar City,1940,277,15,51,8,1940_277_15_51,
2017-11-15,Wage (non-qualified labour) - Retail,Day,non-food,2500.0,YER,Yemen,Abyan,3407,Zungubar City,1940,277,15,51,8,1940_277_15_51,
2017-12-15,Wage (non-qualified labour) - Retail,Day,non-food,2500.0,YER,Yemen,Abyan,3407,Zungubar City,1940,277,15,51,8,1940_277_15_51,
2018-01-15,Wage (non-qualified labour) - Retail,Day,non-food,2500.0,YER,Yemen,Abyan,3407,Zungubar City,1940,277,15,51,8,1940_277_15_51,
2018-02-15,Wage (non-qualified labour) - Retail,Day,non-food,2500.0,YER,Yemen,Abyan,3407,Zungubar City,1940,277,15,51,8,1940_277_15_51,
2018-03-15,Wage (non-qualified labour) - Retail,Day,non-food,2500.0,YER,Yemen,Abyan,3407,Zungubar City,1940,277,15,51,8,1940_277_15_51,
2018-04-15,Wage (non-qualified labour) - Retail,Day,non-food,2500.0,YER,Yemen,Abyan,3407,Zungubar City,1940,277,15,51,8,1940_277_15_51,
2016-07-15,Fuel (diesel) - Retail,L,non-food,265.0,YER,Yemen,Abyan,3407,Zungubar City,1940,284,15,15,8,1940_284_15_15,
2016-08-15,Fuel (diesel) - Retail,L,non-food,193.0,YER,Yemen,Abyan,3407,Zungubar City,1940,284,15,15,8,1940_284_15_15,
2016-09-15,Fuel (diesel) - Retail,L,non-food,165.0,YER,Yemen,Abyan,3407,Zungubar City,1940,284,15,15,8,1940_284_15_15,
2016-10-15,Fuel (diesel) - Retail,L,non-food,166.0,YER,Yemen,Abyan,3407,Zungubar City,1940,284,15,15,8,1940_284_15_15,
2016-11-15,Fuel (diesel) - Retail,L,non-food,166.0,YER,Yemen,Abyan,3407,Zungubar City,1940,284,15,15,8,1940_284_15_15,
2016-12-15,Fuel (diesel) - Retail,L,non-food,173.0,YER,Yemen,Abyan,3407,Zungubar City,1940,284,15,15,8,1940_284_15_15,
2017-01-15,Fuel (diesel) - Retail,L,non-food,165.0,YER,Yemen,Abyan,3407,Zungubar City,1940,284,15,15,8,1940_284_15_15,
2017-02-15,Fuel (diesel) - Retail,L,non-food,294.0,YER,Yemen,Abyan,3407,Zungubar City,1940,284,15,15,8,1940_284_15_15,
2017-03-15,Fuel (diesel) - Retail,L,non-food,221.0,YER,Yemen,Abyan,3407,Zungubar City,1940,284,15,15,8,1940_284_15_15,
2017-04-15,Fuel (diesel) - Retail,L,non-food,178.0,YER,Yemen,Abyan,3407,Zungubar City,1940,284,15,15,8,1940_284_15_15,
2017-05-15,Fuel (diesel) - Retail,L,non-food,170.0,YER,Yemen,Abyan,3407,Zungubar City,1940,284,15,15,8,1940_284_15_15,
2017-06-15,Fuel (diesel) - Retail,L,non-food,170.0,YER,Yemen,Abyan,3407,Zungubar City,1940,284,15,15,8,1940_284_15_15,
2017-07-15,Fuel (diesel) - Retail,L,non-food,170.0,YER,Yemen,Abyan,3407,Zungubar City,1940,284,15,15,8,1940_284_15_15,
2017-08-15,Fuel (diesel) - Retail,L,non-food,230.0,YER,Yemen,Abyan,3407,Zungubar City,1940,284,15,15,8,1940_284_15_15,
2017-09-15,Fuel (diesel) - Retail,L,non-food,225.0,YER,Yemen,Abyan,3407,Zungubar City,1940,284,15,15,8,1940_284_15_15,
2017-10-15,Fuel (diesel) - Retail,L,non-food,225.0,YER,Yemen,Abyan,3407,Zungubar City,1940,284,15,15,8,1940_284_15_15,
2017-11-15,Fuel (diesel) - Retail,L,non-food,275.0,YER,Yemen,Abyan,3407,Zungubar City,1940,284,15,15,8,1940_284_15_15,
2017-12-15,Fuel (diesel) - Retail,L,non-food,307.5,YER,Yemen,Abyan,3407,Zungubar City,1940,284,15,15,8,1940_284_15_15,
2018-01-15,Fuel (diesel) - Retail,L,non-food,318.75,YER,Yemen,Abyan,3407,Zungubar City,1940,284,15,15,8,1940_284_15_15,
2018-02-15,Fuel (diesel) - Retail,L,non-food,318.75,YER,Yemen,Abyan,3407,Zungubar City,1940,284,15,15,8,1940_284_15_15,
2018-03-15,Fuel (diesel) - Retail,L,non-food,310.0,YER,Yemen,Abyan,3407,Zungubar City,1940,284,15,15,8,1940_284_15_15,
2018-04-15,Fuel (diesel) - Retail,L,non-food,291.25,YER,Yemen,Abyan,3407,Zungubar City,1940,284,15,15,8,1940_284_15_15,
2016-07-15,Fuel (petrol-gasoline) - Retail,L,non-food,310.0,YER,Yemen,Abyan,3407,Zungubar City,1940,285,15,15,8,1940_285_15_15,
2016-08-15,Fuel (petrol-gasoline) - Retail,L,non-food,185.0,YER,Yemen,Abyan,3407,Zungubar City,1940,285,15,15,8,1940_285_15_15,
2016-09-15,Fuel (petrol-gasoline) - Retail,L,non-food,185.0,YER,Yemen,Abyan,3407,Zungubar City,1940,285,15,15,8,1940_285_15_15,
2016-10-15,Fuel (petrol-gasoline) - Retail,L,non-food,185.0,YER,Yemen,Abyan,3407,Zungubar City,1940,285,15,15,8,1940_285_15_15,
2016-11-15,Fuel (petrol-gasoline) - Retail,L,non-food,185.0,YER,Yemen,Abyan,3407,Zungubar City,1940,285,15,15,8,1940_285_15_15,
2016-12-15,Fuel (petrol-gasoline) - Retail,L,non-food,190.0,YER,Yemen,Abyan,3407,Zungubar City,1940,285,15,15,8,1940_285_15_15,
2017-01-15,Fuel (petrol-gasoline) - Retail,L,non-food,186.0,YER,Yemen,Abyan,3407,Zungubar City,1940,285,15,15,8,1940_285_15_15,
2017-02-15,Fuel (petrol-gasoline) - Retail,L,non-food,329.0,YER,Yemen,Abyan,3407,Zungubar City,1940,285,15,15,8,1940_285_15_15,
